ID_Macrografia;Obs_Macro;Status_Macro;Macro_Ativo;Macro_Data;cordao_nome;Obs_Cordao;Status_Apr_Cordao;cordao_ativo;data_cordao;Status_Cota;Valor_Medido;referencia_min;referenci_max;nome_cota;tipo_medida;transformacao;comparativo;cota_ativo;Nome_Peca;Norma_Peca;PecaAtiva;Data_Criacao_Peca;cliente;cliente_ativo;data_cliente
R_ID_078;;Aprovado;true;13/01/2019 00:00;Cordão 04;;Aprovado;true;;Aprovado;1.452;1;3;Penetração;;;;;Eixo;;;;Cliente 02;;
R_ID_078;;Aprovado;true;13/01/2019 00:00;Cordão 04;;Aprovado;true;;Aprovado;2.458;2;3;Perna Horizontal;;;;;Eixo;;;;Cliente 02;;
R_ID_078;;Aprovado;true;13/01/2019 00:00;Cordão 04;;Aprovado;true;;Aprovado;2.831;2;3;Perna Vertical;;;;;Eixo;;;;Cliente 02;;
R_ID_079;;Aprovado;true;15/03/2019 00:00;Cordão 01;;Aprovado;true;;Aprovado;0.508;0;1;Gap;;;;;Chassis;;;;Cliente 05;;
R_ID_079;;Aprovado;true;15/03/2019 00:00;Cordão 01;;Aprovado;true;;Aprovado;3.186;2;4;Penetração;;;;;Chassis;;;;Cliente 05;;
R_ID_079;;Aprovado;true;15/03/2019 00:00;Cordão 01;;Aprovado;true;;Aprovado;2.196;1.5;3;Perna Horizontal;;;;;Chassis;;;;Cliente 05;;
R_ID_079;;Aprovado;true;15/03/2019 00:00;Cordão 01;;Aprovado;true;;Aprovado;2.974;2;3;Perna Vertical;;;;;Chassis;;;;Cliente 05;;
R_ID_079;;Aprovado;true;15/03/2019 00:00;Cordão 02;;Aprovado;true;;Aprovado;1.122;0;2;Gap;;;;;Chassis;;;;Cliente 05;;
R_ID_079;;Aprovado;true;15/03/2019 00:00;Cordão 02;;Aprovado;true;;Aprovado;2.058;1;3;Penetração;;;;;Chassis;;;;Cliente 05;;
R_ID_079;;Aprovado;true;15/03/2019 00:00;Cordão 02;;Aprovado;true;;Aprovado;2.813;2;3;Perna Horizontal;;;;;Chassis;;;;Cliente 05;;
R_ID_079;;Aprovado;true;15/03/2019 00:00;Cordão 02;;Aprovado;true;;Aprovado;2.399;1.5;4;Perna Vertical;;;;;Chassis;;;;Cliente 05;;
R_ID_079;;Aprovado;true;15/03/2019 00:00;Cordão 03;;Aprovado;true;;Aprovado;0.676;0;1.5;Gap;;;;;Chassis;;;;Cliente 05;;
R_ID_079;;Aprovado;true;15/03/2019 00:00;Cordão 03;;Aprovado;true;;Aprovado;1.3;1;2.5;Penetração;;;;;Chassis;;;;Cliente 05;;
R_ID_079;;Aprovado;true;15/03/2019 00:00;Cordão 03;;Aprovado;true;;Aprovado;3.236;2;4;Perna Horizontal;;;;;Chassis;;;;Cliente 05;;
R_ID_079;;Aprovado;true;15/03/2019 00:00;Cordão 03;;Aprovado;true;;Aprovado;3.318;2;4;Perna Vertical;;;;;Chassis;;;;Cliente 05;;
R_ID_079;;Aprovado;true;15/03/2019 00:00;Cordão 04;;Aprovado;true;;Aprovado;1.217;0;2;Gap;;;;;Chassis;;;;Cliente 05;;
R_ID_079;;Aprovado;true;15/03/2019 00:00;Cordão 04;;Aprovado;true;;Aprovado;2.549;1;4;Penetração;;;;;Chassis;;;;Cliente 05;;
R_ID_079;;Aprovado;true;15/03/2019 00:00;Cordão 04;;Aprovado;true;;Aprovado;2.32;1;4;Perna Horizontal;;;;;Chassis;;;;Cliente 05;;
R_ID_079;;Aprovado;true;15/03/2019 00:00;Cordão 04;;Aprovado;true;;Aprovado;1.886;1;4;Perna Vertical;;;;;Chassis;;;;Cliente 05;;
R_ID_080;;Aprovado;true;06/01/2019 00:00;Cordão 01;;Aprovado;true;;Aprovado;1.351;1;2;Gap;;;;;Suporte;;;;Cliente 03;;
R_ID_080;;Aprovado;true;06/01/2019 00:00;Cordão 01;;Aprovado;true;;Aprovado;2.785;2;4;Penetração;;;;;Suporte;;;;Cliente 03;;
R_ID_080;;Aprovado;true;06/01/2019 00:00;Cordão 01;;Aprovado;true;;Aprovado;2.326;1.5;3;Perna Horizontal;;;;;Suporte;;;;Cliente 03;;
R_ID_080;;Aprovado;true;06/01/2019 00:00;Cordão 01;;Aprovado;true;;Aprovado;2.297;1.5;3;Perna Vertical;;;;;Suporte;;;;Cliente 03;;
R_ID_080;;Aprovado;true;06/01/2019 00:00;Cordão 02;;Aprovado;true;;Aprovado;1.294;0;2;Gap;;;;;Suporte;;;;Cliente 03;;
R_ID_080;;Aprovado;true;06/01/2019 00:00;Cordão 02;;Aprovado;true;;Aprovado;1.637;1;3;Penetração;;;;;Suporte;;;;Cliente 03;;
R_ID_080;;Aprovado;true;06/01/2019 00:00;Cordão 02;;Aprovado;true;;Aprovado;2.811;2;4;Perna Horizontal;;;;;Suporte;;;;Cliente 03;;
R_ID_080;;Aprovado;true;06/01/2019 00:00;Cordão 02;;Aprovado;true;;Aprovado;2.736;2;4;Perna Vertical;;;;;Suporte;;;;Cliente 03;;
R_ID_080;;Aprovado;true;06/01/2019 00:00;Cordão 03;;Aprovado;true;;Aprovado;0.232;0;1;Gap;;;;;Suporte;;;;Cliente 03;;
R_ID_080;;Aprovado;true;06/01/2019 00:00;Cordão 03;;Aprovado;true;;Aprovado;2.61;1;4;Penetração;;;;;Suporte;;;;Cliente 03;;
R_ID_080;;Aprovado;true;06/01/2019 00:00;Cordão 03;;Aprovado;true;;Aprovado;3.39;1;5;Perna Horizontal;;;;;Suporte;;;;Cliente 03;;
R_ID_080;;Aprovado;true;06/01/2019 00:00;Cordão 03;;Aprovado;true;;Aprovado;1.762;1;5;Perna Vertical;;;;;Suporte;;;;Cliente 03;;
R_ID_080;;Aprovado;true;06/01/2019 00:00;Cordão 04;;Aprovado;true;;Aprovado;0.229;0;1.5;Gap;;;;;Suporte;;;;Cliente 03;;
R_ID_080;;Aprovado;true;06/01/2019 00:00;Cordão 04;;Aprovado;true;;Aprovado;2.692;1;3;Penetração;;;;;Suporte;;;;Cliente 03;;
R_ID_080;;Aprovado;true;06/01/2019 00:00;Cordão 04;;Aprovado;true;;Aprovado;2.456;1.5;3.5;Perna Horizontal;;;;;Suporte;;;;Cliente 03;;
R_ID_080;;Aprovado;true;06/01/2019 00:00;Cordão 04;;Aprovado;true;;Aprovado;3.043;1.5;3.5;Perna Vertical;;;;;Suporte;;;;Cliente 03;;
R_ID_081;;Reprovado;true;03/03/2019 00:00;Cordão 01;;Reprovado;true;;Aprovado;0.516;0;1;Gap;;;;;Chassis;;;;Cliente 02;;
R_ID_081;;Reprovado;true;03/03/2019 00:00;Cordão 01;;Reprovado;true;;Aprovado;2.541;2;4;Penetração;;;;;Chassis;;;;Cliente 02;;
R_ID_081;;Reprovado;true;03/03/2019 00:00;Cordão 01;;Reprovado;true;;Aprovado;1.926;1.5;3;Perna Horizontal;;;;;Chassis;;;;Cliente 02;;
R_ID_081;;Reprovado;true;03/03/2019 00:00;Cordão 01;;Reprovado;true;;Reprovado;1.944;2;3;Perna Vertical;;;;;Chassis;;;;Cliente 02;;
R_ID_081;;Reprovado;true;03/03/2019 00:00;Cordão 02;;Aprovado;true;;Aprovado;0.677;0;2;Gap;;;;;Chassis;;;;Cliente 02;;
R_ID_081;;Reprovado;true;03/03/2019 00:00;Cordão 02;;Aprovado;true;;Aprovado;2.128;1;3;Penetração;;;;;Chassis;;;;Cliente 02;;
R_ID_081;;Reprovado;true;03/03/2019 00:00;Cordão 02;;Aprovado;true;;Aprovado;2.205;2;3;Perna Horizontal;;;;;Chassis;;;;Cliente 02;;
R_ID_081;;Reprovado;true;03/03/2019 00:00;Cordão 02;;Aprovado;true;;Aprovado;1.963;1.5;4;Perna Vertical;;;;;Chassis;;;;Cliente 02;;
R_ID_081;;Reprovado;true;03/03/2019 00:00;Cordão 03;;Aprovado;true;;Aprovado;0.791;0;1.5;Gap;;;;;Chassis;;;;Cliente 02;;
R_ID_081;;Reprovado;true;03/03/2019 00:00;Cordão 03;;Aprovado;true;;Aprovado;1.419;1;2.5;Penetração;;;;;Chassis;;;;Cliente 02;;
R_ID_081;;Reprovado;true;03/03/2019 00:00;Cordão 03;;Aprovado;true;;Aprovado;2.919;2;4;Perna Horizontal;;;;;Chassis;;;;Cliente 02;;
R_ID_081;;Reprovado;true;03/03/2019 00:00;Cordão 03;;Aprovado;true;;Aprovado;2.573;2;4;Perna Vertical;;;;;Chassis;;;;Cliente 02;;
R_ID_081;;Reprovado;true;03/03/2019 00:00;Cordão 04;;Aprovado;true;;Aprovado;0.691;0;2;Gap;;;;;Chassis;;;;Cliente 02;;
R_ID_081;;Reprovado;true;03/03/2019 00:00;Cordão 04;;Aprovado;true;;Aprovado;2.287;1;4;Penetração;;;;;Chassis;;;;Cliente 02;;
R_ID_081;;Reprovado;true;03/03/2019 00:00;Cordão 04;;Aprovado;true;;Aprovado;2.192;1;4;Perna Horizontal;;;;;Chassis;;;;Cliente 02;;
R_ID_081;;Reprovado;true;03/03/2019 00:00;Cordão 04;;Aprovado;true;;Aprovado;2.634;1;4;Perna Vertical;;;;;Chassis;;;;Cliente 02;;
R_ID_082;;Aprovado;true;09/12/2019 00:00;Cordão 01;;Aprovado;true;;Aprovado;1.193;0.5;1.5;Gap;;;;;Eixo;;;;Cliente 04;;
R_ID_082;;Aprovado;true;09/12/2019 00:00;Cordão 01;;Aprovado;true;;Aprovado;2.637;1;3;Penetração;;;;;Eixo;;;;Cliente 04;;
R_ID_082;;Aprovado;true;09/12/2019 00:00;Cordão 01;;Aprovado;true;;Aprovado;0.023;0;2;Perna Horizontal;;;;;Eixo;;;;Cliente 04;;
R_ID_082;;Aprovado;true;09/12/2019 00:00;Cordão 01;;Aprovado;true;;Aprovado;1.038;0;2;Perna Vertical;;;;;Eixo;;;;Cliente 04;;
R_ID_082;;Aprovado;true;09/12/2019 00:00;Cordão 02;;Aprovado;true;;Aprovado;0.553;0;1.5;Gap;;;;;Eixo;;;;Cliente 04;;
R_ID_082;;Aprovado;true;09/12/2019 00:00;Cordão 02;;Aprovado;true;;Aprovado;2.708;2;3.5;Penetração;;;;;Eixo;;;;Cliente 04;;
R_ID_082;;Aprovado;true;09/12/2019 00:00;Cordão 02;;Aprovado;true;;Aprovado;3.044;2;4;Perna Horizontal;;;;;Eixo;;;;Cliente 04;;
R_ID_082;;Aprovado;true;09/12/2019 00:00;Cordão 02;;Aprovado;true;;Aprovado;2.913;2;4;Perna Vertical;;;;;Eixo;;;;Cliente 04;;
R_ID_082;;Aprovado;true;09/12/2019 00:00;Cordão 03;;Aprovado;true;;Aprovado;0.558;0;2;Gap;;;;;Eixo;;;;Cliente 04;;
R_ID_082;;Aprovado;true;09/12/2019 00:00;Cordão 03;;Aprovado;true;;Aprovado;2.685;2;4;Penetração;;;;;Eixo;;;;Cliente 04;;
R_ID_082;;Aprovado;true;09/12/2019 00:00;Cordão 03;;Aprovado;true;;Aprovado;1.65;1.5;3;Perna Horizontal;;;;;Eixo;;;;Cliente 04;;
R_ID_082;;Aprovado;true;09/12/2019 00:00;Cordão 03;;Aprovado;true;;Aprovado;2.646;1.5;3;Perna Vertical;;;;;Eixo;;;;Cliente 04;;
R_ID_082;;Aprovado;true;09/12/2019 00:00;Cordão 04;;Aprovado;true;;Aprovado;2.084;0;3;Gap;;;;;Eixo;;;;Cliente 04;;
R_ID_082;;Aprovado;true;09/12/2019 00:00;Cordão 04;;Aprovado;true;;Aprovado;2.208;1;3;Penetração;;;;;Eixo;;;;Cliente 04;;
R_ID_082;;Aprovado;true;09/12/2019 00:00;Cordão 04;;Aprovado;true;;Aprovado;2.347;2;3;Perna Horizontal;;;;;Eixo;;;;Cliente 04;;
R_ID_082;;Aprovado;true;09/12/2019 00:00;Cordão 04;;Aprovado;true;;Aprovado;2.402;2;3;Perna Vertical;;;;;Eixo;;;;Cliente 04;;
R_ID_083;;Aprovado;true;18/07/2019 00:00;Cordão 01;;Aprovado;true;;Aprovado;0.231;0;1;Gap;;;;;Chassis;;;;Cliente 05;;
R_ID_083;;Aprovado;true;18/07/2019 00:00;Cordão 01;;Aprovado;true;;Aprovado;2.27;2;4;Penetração;;;;;Chassis;;;;Cliente 05;;
R_ID_083;;Aprovado;true;18/07/2019 00:00;Cordão 01;;Aprovado;true;;Aprovado;2.294;1.5;3;Perna Horizontal;;;;;Chassis;;;;Cliente 05;;
R_ID_083;;Aprovado;true;18/07/2019 00:00;Cordão 01;;Aprovado;true;;Aprovado;2.713;2;3;Perna Vertical;;;;;Chassis;;;;Cliente 05;;
R_ID_083;;Aprovado;true;18/07/2019 00:00;Cordão 02;;Aprovado;true;;Aprovado;0.385;0;2;Gap;;;;;Chassis;;;;Cliente 05;;
R_ID_083;;Aprovado;true;18/07/2019 00:00;Cordão 02;;Aprovado;true;;Aprovado;1.107;1;3;Penetração;;;;;Chassis;;;;Cliente 05;;
R_ID_083;;Aprovado;true;18/07/2019 00:00;Cordão 02;;Aprovado;true;;Aprovado;2.413;2;3;Perna Horizontal;;;;;Chassis;;;;Cliente 05;;
R_ID_083;;Aprovado;true;18/07/2019 00:00;Cordão 02;;Aprovado;true;;Aprovado;2.488;1.5;4;Perna Vertical;;;;;Chassis;;;;Cliente 05;;
R_ID_083;;Aprovado;true;18/07/2019 00:00;Cordão 03;;Aprovado;true;;Aprovado;0.762;0;1.5;Gap;;;;;Chassis;;;;Cliente 05;;
R_ID_083;;Aprovado;true;18/07/2019 00:00;Cordão 03;;Aprovado;true;;Aprovado;1.788;1;2.5;Penetração;;;;;Chassis;;;;Cliente 05;;
R_ID_083;;Aprovado;true;18/07/2019 00:00;Cordão 03;;Aprovado;true;;Aprovado;2.404;2;4;Perna Horizontal;;;;;Chassis;;;;Cliente 05;;
R_ID_083;;Aprovado;true;18/07/2019 00:00;Cordão 03;;Aprovado;true;;Aprovado;2.962;2;4;Perna Vertical;;;;;Chassis;;;;Cliente 05;;
R_ID_083;;Aprovado;true;18/07/2019 00:00;Cordão 04;;Aprovado;true;;Aprovado;0.59;0;2;Gap;;;;;Chassis;;;;Cliente 05;;
R_ID_083;;Aprovado;true;18/07/2019 00:00;Cordão 04;;Aprovado;true;;Aprovado;2.613;1;4;Penetração;;;;;Chassis;;;;Cliente 05;;
R_ID_083;;Aprovado;true;18/07/2019 00:00;Cordão 04;;Aprovado;true;;Aprovado;2.078;1;4;Perna Horizontal;;;;;Chassis;;;;Cliente 05;;
R_ID_083;;Aprovado;true;18/07/2019 00:00;Cordão 04;;Aprovado;true;;Aprovado;2.084;1;4;Perna Vertical;;;;;Chassis;;;;Cliente 05;;
R_ID_084;;Aprovado;true;28/08/2019 00:00;Cordão 01;;Aprovado;true;;Aprovado;0.326;0;1;Gap;;;;;Chassis;;;;Cliente 03;;
R_ID_084;;Aprovado;true;28/08/2019 00:00;Cordão 01;;Aprovado;true;;Aprovado;3.053;2;4;Penetração;;;;;Chassis;;;;Cliente 03;;
R_ID_084;;Aprovado;true;28/08/2019 00:00;Cordão 01;;Aprovado;true;;Aprovado;2.636;1.5;3;Perna Horizontal;;;;;Chassis;;;;Cliente 03;;
R_ID_084;;Aprovado;true;28/08/2019 00:00;Cordão 01;;Aprovado;true;;Aprovado;2.845;2;3;Perna Vertical;;;;;Chassis;;;;Cliente 03;;
R_ID_084;;Aprovado;true;28/08/2019 00:00;Cordão 02;;Aprovado;true;;Aprovado;1.49;0;2;Gap;;;;;Chassis;;;;Cliente 03;;
R_ID_084;;Aprovado;true;28/08/2019 00:00;Cordão 02;;Aprovado;true;;Aprovado;1.812;1;3;Penetração;;;;;Chassis;;;;Cliente 03;;
R_ID_084;;Aprovado;true;28/08/2019 00:00;Cordão 02;;Aprovado;true;;Aprovado;2.337;2;3;Perna Horizontal;;;;;Chassis;;;;Cliente 03;;
R_ID_084;;Aprovado;true;28/08/2019 00:00;Cordão 02;;Aprovado;true;;Aprovado;2.192;1.5;4;Perna Vertical;;;;;Chassis;;;;Cliente 03;;
R_ID_084;;Aprovado;true;28/08/2019 00:00;Cordão 03;;Aprovado;true;;Aprovado;0.97;0;1.5;Gap;;;;;Chassis;;;;Cliente 03;;
R_ID_084;;Aprovado;true;28/08/2019 00:00;Cordão 03;;Aprovado;true;;Aprovado;1.831;1;2.5;Penetração;;;;;Chassis;;;;Cliente 03;;
R_ID_084;;Aprovado;true;28/08/2019 00:00;Cordão 03;;Aprovado;true;;Aprovado;3.292;2;4;Perna Horizontal;;;;;Chassis;;;;Cliente 03;;
R_ID_084;;Aprovado;true;28/08/2019 00:00;Cordão 03;;Aprovado;true;;Aprovado;2.442;2;4;Perna Vertical;;;;;Chassis;;;;Cliente 03;;
R_ID_084;;Aprovado;true;28/08/2019 00:00;Cordão 04;;Aprovado;true;;Aprovado;1.033;0;2;Gap;;;;;Chassis;;;;Cliente 03;;
R_ID_084;;Aprovado;true;28/08/2019 00:00;Cordão 04;;Aprovado;true;;Aprovado;2.144;1;4;Penetração;;;;;Chassis;;;;Cliente 03;;
R_ID_084;;Aprovado;true;28/08/2019 00:00;Cordão 04;;Aprovado;true;;Aprovado;2.51;1;4;Perna Horizontal;;;;;Chassis;;;;Cliente 03;;
R_ID_084;;Aprovado;true;28/08/2019 00:00;Cordão 04;;Aprovado;true;;Aprovado;2.277;1;4;Perna Vertical;;;;;Chassis;;;;Cliente 03;;
R_ID_085;;Aprovado;true;16/01/2019 00:00;Cordão 01;;Aprovado;true;;Aprovado;0.415;0;1;Gap;;;;;Chassis;;;;Cliente 03;;
R_ID_085;;Aprovado;true;16/01/2019 00:00;Cordão 01;;Aprovado;true;;Aprovado;2.807;2;4;Penetração;;;;;Chassis;;;;Cliente 03;;
R_ID_085;;Aprovado;true;16/01/2019 00:00;Cordão 01;;Aprovado;true;;Aprovado;2.228;1.5;3;Perna Horizontal;;;;;Chassis;;;;Cliente 03;;
R_ID_085;;Aprovado;true;16/01/2019 00:00;Cordão 01;;Aprovado;true;;Aprovado;2.579;2;3;Perna Vertical;;;;;Chassis;;;;Cliente 03;;
R_ID_085;;Aprovado;true;16/01/2019 00:00;Cordão 02;;Aprovado;true;;Aprovado;1.956;0;2;Gap;;;;;Chassis;;;;Cliente 03;;
R_ID_085;;Aprovado;true;16/01/2019 00:00;Cordão 02;;Aprovado;true;;Aprovado;2.129;1;3;Penetração;;;;;Chassis;;;;Cliente 03;;
R_ID_085;;Aprovado;true;16/01/2019 00:00;Cordão 02;;Aprovado;true;;Aprovado;2.703;2;3;Perna Horizontal;;;;;Chassis;;;;Cliente 03;;
R_ID_085;;Aprovado;true;16/01/2019 00:00;Cordão 02;;Aprovado;true;;Aprovado;2.913;1.5;4;Perna Vertical;;;;;Chassis;;;;Cliente 03;;
R_ID_085;;Aprovado;true;16/01/2019 00:00;Cordão 03;;Aprovado;true;;Aprovado;0.366;0;1.5;Gap;;;;;Chassis;;;;Cliente 03;;
R_ID_085;;Aprovado;true;16/01/2019 00:00;Cordão 03;;Aprovado;true;;Aprovado;1.452;1;2.5;Penetração;;;;;Chassis;;;;Cliente 03;;
R_ID_085;;Aprovado;true;16/01/2019 00:00;Cordão 03;;Aprovado;true;;Aprovado;3.539;2;4;Perna Horizontal;;;;;Chassis;;;;Cliente 03;;
R_ID_085;;Aprovado;true;16/01/2019 00:00;Cordão 03;;Aprovado;true;;Aprovado;2.741;2;4;Perna Vertical;;;;;Chassis;;;;Cliente 03;;
R_ID_085;;Aprovado;true;16/01/2019 00:00;Cordão 04;;Aprovado;true;;Aprovado;0.656;0;2;Gap;;;;;Chassis;;;;Cliente 03;;
R_ID_085;;Aprovado;true;16/01/2019 00:00;Cordão 04;;Aprovado;true;;Aprovado;1.986;1;4;Penetração;;;;;Chassis;;;;Cliente 03;;
R_ID_085;;Aprovado;true;16/01/2019 00:00;Cordão 04;;Aprovado;true;;Aprovado;2.42;1;4;Perna Horizontal;;;;;Chassis;;;;Cliente 03;;
R_ID_085;;Aprovado;true;16/01/2019 00:00;Cordão 04;;Aprovado;true;;Aprovado;1.158;1;4;Perna Vertical;;;;;Chassis;;;;Cliente 03;;
R_ID_086;;Aprovado;true;14/06/2019 00:00;Cordão 01;;Aprovado;true;;Aprovado;1.499;1;2;Gap;;;;;Suporte;;;;Cliente 04;;
R_ID_086;;Aprovado;true;14/06/2019 00:00;Cordão 01;;Aprovado;true;;Aprovado;3.168;2;4;Penetração;;;;;Suporte;;;;Cliente 04;;
R_ID_086;;Aprovado;true;14/06/2019 00:00;Cordão 01;;Aprovado;true;;Aprovado;2.296;1.5;3;Perna Horizontal;;;;;Suporte;;;;Cliente 04;;
R_ID_086;;Aprovado;true;14/06/2019 00:00;Cordão 01;;Aprovado;true;;Aprovado;1.894;1.5;3;Perna Vertical;;;;;Suporte;;;;Cliente 04;;
R_ID_086;;Aprovado;true;14/06/2019 00:00;Cordão 02;;Aprovado;true;;Aprovado;0.418;0;2;Gap;;;;;Suporte;;;;Cliente 04;;
R_ID_086;;Aprovado;true;14/06/2019 00:00;Cordão 02;;Aprovado;true;;Aprovado;2.293;1;3;Penetração;;;;;Suporte;;;;Cliente 04;;
R_ID_086;;Aprovado;true;14/06/2019 00:00;Cordão 02;;Aprovado;true;;Aprovado;2.64;2;4;Perna Horizontal;;;;;Suporte;;;;Cliente 04;;
R_ID_086;;Aprovado;true;14/06/2019 00:00;Cordão 02;;Aprovado;true;;Aprovado;3.049;2;4;Perna Vertical;;;;;Suporte;;;;Cliente 04;;
R_ID_086;;Aprovado;true;14/06/2019 00:00;Cordão 03;;Aprovado;true;;Aprovado;0.804;0;1;Gap;;;;;Suporte;;;;Cliente 04;;
R_ID_086;;Aprovado;true;14/06/2019 00:00;Cordão 03;;Aprovado;true;;Aprovado;2.598;1;4;Penetração;;;;;Suporte;;;;Cliente 04;;
R_ID_086;;Aprovado;true;14/06/2019 00:00;Cordão 03;;Aprovado;true;;Aprovado;2.285;1;5;Perna Horizontal;;;;;Suporte;;;;Cliente 04;;
R_ID_086;;Aprovado;true;14/06/2019 00:00;Cordão 03;;Aprovado;true;;Aprovado;3.957;1;5;Perna Vertical;;;;;Suporte;;;;Cliente 04;;
R_ID_086;;Aprovado;true;14/06/2019 00:00;Cordão 04;;Aprovado;true;;Aprovado;0.86;0;1.5;Gap;;;;;Suporte;;;;Cliente 04;;
R_ID_086;;Aprovado;true;14/06/2019 00:00;Cordão 04;;Aprovado;true;;Aprovado;2.119;1;3;Penetração;;;;;Suporte;;;;Cliente 04;;
R_ID_086;;Aprovado;true;14/06/2019 00:00;Cordão 04;;Aprovado;true;;Aprovado;2.37;1.5;3.5;Perna Horizontal;;;;;Suporte;;;;Cliente 04;;
R_ID_086;;Aprovado;true;14/06/2019 00:00;Cordão 04;;Aprovado;true;;Aprovado;2.532;1.5;3.5;Perna Vertical;;;;;Suporte;;;;Cliente 04;;
R_ID_087;;Reprovado;true;14/02/2019 00:00;Cordão 01;;Aprovado;true;;Aprovado;1.602;1;2;Gap;;;;;Suporte;;;;Cliente 01;;
R_ID_087;;Reprovado;true;14/02/2019 00:00;Cordão 01;;Aprovado;true;;Aprovado;2.645;2;4;Penetração;;;;;Suporte;;;;Cliente 01;;
R_ID_087;;Reprovado;true;14/02/2019 00:00;Cordão 01;;Aprovado;true;;Aprovado;1.841;1.5;3;Perna Horizontal;;;;;Suporte;;;;Cliente 01;;
R_ID_087;;Reprovado;true;14/02/2019 00:00;Cordão 01;;Aprovado;true;;Aprovado;1.589;1.5;3;Perna Vertical;;;;;Suporte;;;;Cliente 01;;
R_ID_087;;Reprovado;true;14/02/2019 00:00;Cordão 02;;Aprovado;true;;Aprovado;1.368;0;2;Gap;;;;;Suporte;;;;Cliente 01;;
R_ID_087;;Reprovado;true;14/02/2019 00:00;Cordão 02;;Aprovado;true;;Aprovado;2.233;1;3;Penetração;;;;;Suporte;;;;Cliente 01;;
R_ID_087;;Reprovado;true;14/02/2019 00:00;Cordão 02;;Aprovado;true;;Aprovado;2.686;2;4;Perna Horizontal;;;;;Suporte;;;;Cliente 01;;
R_ID_087;;Reprovado;true;14/02/2019 00:00;Cordão 02;;Aprovado;true;;Aprovado;2.861;2;4;Perna Vertical;;;;;Suporte;;;;Cliente 01;;
R_ID_087;;Reprovado;true;14/02/2019 00:00;Cordão 03;;Reprovado;true;;Aprovado;0.343;0;1;Gap;;;;;Suporte;;;;Cliente 01;;
R_ID_087;;Reprovado;true;14/02/2019 00:00;Cordão 03;;Reprovado;true;;Aprovado;2.672;1;4;Penetração;;;;;Suporte;;;;Cliente 01;;
R_ID_087;;Reprovado;true;14/02/2019 00:00;Cordão 03;;Reprovado;true;;Reprovado;0.987;1;5;Perna Horizontal;;;;;Suporte;;;;Cliente 01;;
R_ID_087;;Reprovado;true;14/02/2019 00:00;Cordão 03;;Reprovado;true;;Aprovado;3.611;1;5;Perna Vertical;;;;;Suporte;;;;Cliente 01;;
R_ID_087;;Reprovado;true;14/02/2019 00:00;Cordão 04;;Aprovado;true;;Aprovado;0.237;0;1.5;Gap;;;;;Suporte;;;;Cliente 01;;
R_ID_087;;Reprovado;true;14/02/2019 00:00;Cordão 04;;Aprovado;true;;Aprovado;2.236;1;3;Penetração;;;;;Suporte;;;;Cliente 01;;
R_ID_087;;Reprovado;true;14/02/2019 00:00;Cordão 04;;Aprovado;true;;Aprovado;1.877;1.5;3.5;Perna Horizontal;;;;;Suporte;;;;Cliente 01;;
R_ID_087;;Reprovado;true;14/02/2019 00:00;Cordão 04;;Aprovado;true;;Aprovado;2.699;1.5;3.5;Perna Vertical;;;;;Suporte;;;;Cliente 01;;
R_ID_088;;Aprovado;true;11/05/2019 00:00;Cordão 01;;Aprovado;true;;Aprovado;0.653;0;1;Gap;;;;;Chassis;;;;Cliente 03;;
R_ID_088;;Aprovado;true;11/05/2019 00:00;Cordão 01;;Aprovado;true;;Aprovado;3.153;2;4;Penetração;;;;;Chassis;;;;Cliente 03;;
R_ID_088;;Aprovado;true;11/05/2019 00:00;Cordão 01;;Aprovado;true;;Aprovado;2.198;1.5;3;Perna Horizontal;;;;;Chassis;;;;Cliente 03;;
R_ID_088;;Aprovado;true;11/05/2019 00:00;Cordão 01;;Aprovado;true;;Aprovado;2.868;2;3;Perna Vertical;;;;;Chassis;;;;Cliente 03;;
R_ID_088;;Aprovado;true;11/05/2019 00:00;Cordão 02;;Aprovado;true;;Aprovado;1.761;0;2;Gap;;;;;Chassis;;;;Cliente 03;;
R_ID_088;;Aprovado;true;11/05/2019 00:00;Cordão 02;;Aprovado;true;;Aprovado;2.181;1;3;Penetração;;;;;Chassis;;;;Cliente 03;;
R_ID_088;;Aprovado;true;11/05/2019 00:00;Cordão 02;;Aprovado;true;;Aprovado;2.524;2;3;Perna Horizontal;;;;;Chassis;;;;Cliente 03;;
R_ID_088;;Aprovado;true;11/05/2019 00:00;Cordão 02;;Aprovado;true;;Aprovado;2.552;1.5;4;Perna Vertical;;;;;Chassis;;;;Cliente 03;;
R_ID_088;;Aprovado;true;11/05/2019 00:00;Cordão 03;;Aprovado;true;;Aprovado;0.869;0;1.5;Gap;;;;;Chassis;;;;Cliente 03;;
R_ID_088;;Aprovado;true;11/05/2019 00:00;Cordão 03;;Aprovado;true;;Aprovado;1.473;1;2.5;Penetração;;;;;Chassis;;;;Cliente 03;;
R_ID_088;;Aprovado;true;11/05/2019 00:00;Cordão 03;;Aprovado;true;;Aprovado;2.726;2;4;Perna Horizontal;;;;;Chassis;;;;Cliente 03;;
R_ID_088;;Aprovado;true;11/05/2019 00:00;Cordão 03;;Aprovado;true;;Aprovado;2.885;2;4;Perna Vertical;;;;;Chassis;;;;Cliente 03;;
R_ID_088;;Aprovado;true;11/05/2019 00:00;Cordão 04;;Aprovado;true;;Aprovado;1.439;0;2;Gap;;;;;Chassis;;;;Cliente 03;;
